x;t;f;yintra;yextra;igz;libelle;corde;tmax;tmaxmm;fmax;fmaxmm
0;0;0;0;0;0;azertyiopmlkjhfdsqwxcvbn;40;12;4,8;3;1,2
23,8;3,68339;1,15668;2,99837;-0,685015;0,843921
24;3,6507;1,152;2,97735;-0,673348;0,821858
24,2;3,61767;1,14708;2,95591;-0,661754;0,79996
24,4;3,58431;1,14192;2,93407;-0,650235;0,778241
24,6;3,55063;1,13652;2,91183;-0,638793;0,756709
24,8;3,51662;1,13088;2,88919;-0,62743;0,735376
25;3,4823;1,125;2,86615;-0,616148;0,714251
25,2;3,44765;1,11888;2,84271;-0,604947;0,693344
25,4;3,4127;1,11252;2,81887;-0,593831;0,672665
25,6;3,37744;1,10592;2,79464;-0,582799;0,652221
25,8;3,34187;1,09908;2,77001;-0,571855;0,632022
26;3,306;1,092;2,745;-0,560998;0,612076
26,2;3,26982;1,08468;2,71959;-0,550232;0,592391
26,4;3,23335;1,07712;2,6938;-0,539556;0,572974
26,6;3,19658;1,06932;2,66761;-0,528972;0,553833
26,8;3,15952;1,06128;2,64104;-0,518482;0,534974
27;3,12217;1,053;2,61409;-0,508086;0,516404
27,2;3,08453;1,04448;2,58675;-0,497786;0,498129
27,4;3,04661;1,03572;2,55902;-0,487583;0,480156
27,6;3,00839;1,02672;2,53092;-0,477477;0,462489
27,8;2,9699;1,01748;2,50243;-0,46747;0,445134
28;2,93113;1,008;2,47356;-0,457563;0,428096
28,2;2,89207;0,99828;2,44432;-0,447756;0,41138
28,4;2,85274;0,98832;2,41469;-0,43805;0,39499
28,6;2,81313;0,97812;2,38469;-0,428446;0,37893
28,8;2,77325;0,96768;2,3543;-0,418944;0,363204
29;2,73309;0,957;2,32355;-0,409546;0,347815
29,2;2,69266;0,94608;2,29241;-0,400252;0,332766
29,4;2,65196;0,93492;2,2609;-0,391062;0,318061
29,6;2,61099;0,92352;2,22902;-0,381976;0,303702
29,8;2,56975;0,91188;2,19676;-0,372997;0,289691
30;2,52824;0,9;2,16412;-0,364122;0,276031
30,2;2,48647;0,88788;2,13111;-0,355354;0,262722
30,4;2,44443;0,87552;2,09773;-0,346693;0,249767
30,6;2,40212;0,86292;2,06398;-0,338138;0,237167
30,8;2,35954;0,85008;2,02985;-0,329689;0,224922
31;2,3167;0,837;1,99535;-0,321348;0,213033
31,2;2,27359;0,82368;1,96047;-0,313113;0,201501
31,4;2,23021;0,81012;1,92523;-0,304986;0,190325
31,6;2,18657;0,79632;1,88961;-0,296966;0,179505
31,8;2,14267;0,78228;1,85361;-0,289053;0,169041
32;2,09849;0,768;1,81725;-0,281247;0,158933
32,2;2,05406;0,75348;1,78051;-0,273548;0,149178
32,4;2,00935;0,73872;1,7434;-0,265956;0,139775
32,6;1,96438;0,72372;1,70591;-0,25847;0,130724
32,8;1,91914;0,70848;1,66805;-0,251091;0,122021
33;1,87363;0,693;1,62982;-0,243817;0,113666
33,2;1,82786;0,67728;1,59121;-0,236649;0,105655
33,4;1,78181;0,66132;1,55223;-0,229586;0,0979855
33,6;1,7355;0,64512;1,51287;-0,222629;0,0906548
33,8;1,68891;0,62868;1,47313;-0,215775;0,0836594
34;1,64205;0,612;1,43303;-0,209025;0,0769958
34,2;1,59492;0,59508;1,39254;-0,202378;0,07066
34,4;1,54751;0,57792;1,35167;-0,195834;0,0646478
34,6;1,49982;0,56052;1,31043;-0,189392;0,0589547
34,8;1,45186;0,54288;1,26881;-0,183051;0,0535759
35;1,40362;0,525;1,22681;-0,176811;0,0485063
35,2;1,3551;0,50688;1,18443;-0,17067;0,0437404
35,4;1,3063;0,48852;1,14167;-0,164628;0,0392724
35,6;1,25721;0,46992;1,09852;-0,158684;0,0350963
35,8;1,20784;0,45108;1,055;-0,152838;0,0312056
36;1,15817;0,432;1,01109;-0,147087;0,0275936
36,2;1,10822;0,41268;0,966791;-0,141431;0,0242531
36,4;1,05798;0,39312;0,92211;-0,13587;0,0211766
36,6;1,00744;0,37332;0,877041;-0,130401;0,0183563
36,8;0,956609;0,35328;0,831584;-0,125024;0,015784
37;0,905477;0,333;0,785738;-0,119738;0,0134511
37,2;0,854043;0,31248;0,739502;-0,114542;0,0113486
37,4;0,802306;0,29172;0,692873;-0,109433;0,00946705
37,6;0,750263;0,27072;0,645852;-0,104412;0,00779672
37,8;0,697911;0,24948;0,598436;-0,0994755;0,00632734
38;0,645247;0,228;0,550624;-0,0946237;0,00504824
38,2;0,592269;0,20628;0,502415;-0,0898545;0,00394831
38,4;0,538973;0,18432;0,453807;-0,0851667;0,00301596
38,6;0,485357;0,16212;0,404799;-0,0805586;0,00223913
38,8;0,431417;0,13968;0,355389;-0,0760287;0,00160526
39;0,377151;0,117;0,305575;-0,0715754;0,00110131
39,2;0,322554;0,09408;0,255357;-0,0671972;0,000713681
39,4;0,267624;0,07092;0,204732;-0,0628922;0,000428262
39,6;0,212358;0,04752;0,153699;-0,0586589;0,000230374
39,8;0,156751;0,02388;0,102255;-0,0544954;0,000104766
